상가업소번호,상호명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,지번주소,도로명코드,도로명,도로명주소,구우편번호,신우편번호,경도,위도,시,구,동,그외주소,구_동,학교,술집,노래방,다른 포토부스 개수,Closest_Location_1,Closest_Location_2,Closest_Location_3,Fee_1,Fee_2,Fee_3,distance_1,distance_2,distance_3,estimated_fee
MA0101202310A0098321,픽닷,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11260,중랑구,11260590,상봉2동,1126010200,상봉동,1126010200101040101,서울특별시 중랑구 상봉동 104-101,112604118287,서울특별시 중랑구 봉우재로33길,서울특별시 중랑구 봉우재로33길 31,131859,2154,127.087581512858,37.5939850369329,서울특별시,중랑구,상봉동,104-101,중랑구 상봉동,40,228,111,0,상봉역,경희대,청량리,46.5,46.7,40.6,9929.9592999036,10609.375889414743,7331.095956307794,44.387907331777825
MA010120220811796023,포토이즘박스,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11215,광진구,11215710,화양동,1121510700,화양동,1121510700100480025,서울특별시 광진구 화양동 48-25,112154112316,서울특별시 광진구 아차산로29길,서울특별시 광진구 아차산로29길 7,143917,5019,127.06809289841,37.5413107099906,서울특별시,광진구,화양동,48-25,광진구 화양동,47,426,138,0,건대입구,군자,뚝섬,46.7,32.1,51.0,8882.19166139781,8454.551694949701,6130.72994557735,43.618273706575835
MA010120220808065118,포토시그니처,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,S96999,그 외 기타 달리 분류되지 않은 개인 서비스업,11680,강남구,11680640,역삼1동,1168010100,역삼동,1168010100108130008,서울특별시 강남구 역삼동 813-8,116804166346,서울특별시 강남구 봉은사로2길,서울특별시 강남구 봉은사로2길 35,135931,6123,127.02651465473,37.5024282740719,서울특별시,강남구,역삼동,813-8,강남구 역삼동,33,561,87,0,강남대로,교대역,논현역,86.3,41.0,66.1,9239.241428223482,7827.178618618792,7770.423757692413,63.84788155360188
MA010120220807201867,미스터포토,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73303,사진 처리업,11680,강남구,11680640,역삼1동,1168010100,역삼동,1168010100108270009,서울특별시 강남구 역삼동 827-9,116804166743,서울특별시 강남구 테헤란로4길,서울특별시 강남구 테헤란로4길 31,135935,6240,127.030550758828,37.4964243972138,서울특별시,강남구,역삼동,827-9,강남구 역삼동,34,441,75,0,강남대로,교대역,논현역,86.3,41.0,66.1,9995.147547458964,8577.776510193795,8495.63084975468,63.897523556263536
MA010120220800194063,수스튜디오,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11440,마포구,11440700,망원2동,1144012300,망원동,1144012300104730005,서울특별시 마포구 망원동 473-5,114403113008,서울특별시 마포구 방울내로,서울특별시 마포구 방울내로 79,121826,3961,126.904058320539,37.56070720142,서울특별시,마포구,망원동,473-5,마포구 망원동,38,175,37,0,망원역,홍대/합정,동교/연남,41.4,56.7,51.8,6702.033420540715,6298.0120748060735,9404.988948387232,49.916789303641
MA0101202302A0082400,폴라스튜디오,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,S96999,그 외 기타 달리 분류되지 않은 개인 서비스업,11650,서초구,11650610,방배2동,1165010100,방배동,1165010100104510019,서울특별시 서초구 방배동 451-19,116504163158,서울특별시 서초구 방배천로2안길,서울특별시 서초구 방배천로2안길 51,137818,6692,126.983817032011,37.4792540169367,서울특별시,서초구,방배동,451-19,서초구 방배동,32,307,92,0,사당,서울대입구역,남부터미널,44.3,60.6,39.0,10745.911868400366,8990.852491013091,10452.55964911725,48.290321786644924
MA010120220802284972,수상한사진관,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103580113,서울특별시 마포구 서교동 358-113,114403113015,서울특별시 마포구 어울마당로,서울특별시 마포구 어울마당로 96,121838,4040,126.922260448365,37.5535132814123,서울특별시,마포구,서교동,358-113,마포구 서교동,44,1034,75,0,홍대/합정,동교/연남,망원역,56.7,51.8,41.4,5475.940651168517,4744.084280020222,7969.65392827392,50.5907718876291
MA0101202303A0007487,픽닷,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103940020,서울특별시 마포구 서교동 394-20,114404139430,서울특별시 마포구 양화로6길,서울특별시 마포구 양화로6길 21,121893,4044,126.915498616605,37.5491894504712,서울특별시,마포구,서교동,394-20,마포구 서교동,29,812,68,0,홍대/합정,망원역,동교/연남,56.7,41.4,51.8,6228.29367670923,5421.0370857900825,8672.713107951302,49.68625850926205
MA010120220805643247,추억저장소,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11320,도봉구,11320690,방학1동,1132010600,방학동,1132010600106720027,서울특별시 도봉구 방학동 672-27,113203005048,서울특별시 도봉구 방학로,서울특별시 도봉구 방학로 135,132849,1389,127.037166217171,37.6626129317577,서울특별시,도봉구,방학동,672-27,도봉구 방학동,34,110,69,0,수유,상계역,미아사거리,37.0,26.2,37.5,10968.741352969078,12631.88300442855,10437.224738404424,33.7773503991004
MA010120220805436174,모션픽쳐,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11200,성동구,11200650,성수1가1동,1120011400,성수동1가,1120011400106561222,서울특별시 성동구 성수동1가 656-1222,112004109156,서울특별시 성동구 뚝섬로1길,서울특별시 성동구 뚝섬로1길 25,133821,4778,127.046382168442,37.5436332843543,서울특별시,성동구,성수동1가,656-1222,성동구 성수동1가,35,222,55,1,청담,압구정,도산대로,63.0,50.6,45.5,7066.525352921539,6535.019283029632,4453.057711843845,52.452277768423095
MA010120220814126254,제이에스스튜디오,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11290,성북구,11290575,동선동,1129011000,동소문동7가,1129011000100020026,서울특별시 성북구 동소문동7가 2-26,112904121088,서울특별시 성북구 동소문로13나길,서울특별시 성북구 동소문로13나길 96,136037,2830,127.01525745427,37.5956203323165,서울특별시,성북구,동소문동7가,2-26,성북구 동소문동7가,55,199,55,0,성신여대,혜화동,미아사거리,53.3,51.4,37.5,3988.8947975487185,5299.485791413746,2760.1561289287083,46.677635234785384
MA0101202212A0041441,사진촬영업,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11440,마포구,11440680,합정동,1144012200,합정동,1144012200104330054,서울특별시 마포구 합정동 433-54,114403112014,서울특별시 마포구 동교로,서울특별시 마포구 동교로 40-9,121887,4021,126.907068011378,37.5522563381762,서울특별시,마포구,합정동,433-54,마포구 합정동,31,340,48,0,망원역,홍대/합정,당산역,41.4,56.7,37.1,6752.437118569401,6092.518591997913,9307.1926601303,45.699335280514546
MA010120220803082680,하루필름,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11110,종로구,11110615,종로1.2.3.4가동,1111013300,익선동,1111013300101660041,서울특별시 종로구 익선동 166-41,111104100198,서울특별시 종로구 수표로28길,서울특별시 종로구 수표로28길 21-4,110340,3133,126.989799642901,37.5731044476391,서울특별시,종로구,익선동,166-41,종로구 익선동,56,606,58,0,충무로,명동,광화문,53.4,140.4,83.2,1134.1299775810646,1937.8591581739367,1771.5040179791201,88.94618773371937
MA010120220808425284,폴라스튜디오,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,L68112,비주거용 건물 임대업,11440,마포구,11440710,연남동,1144012400,연남동,1144012400105670034,서울특별시 마포구 연남동 567-34,114404139443,서울특별시 마포구 연남로1길,서울특별시 마포구 연남로1길 11,121869,3990,126.922372828921,37.5606415231271,서울특별시,마포구,연남동,567-34,마포구 연남동,40,658,50,0,동교/연남,홍대/합정,망원역,51.8,56.7,41.4,5154.983534141812,4679.908731602335,7802.91055484954,50.70039595854899
MA010120220804325519,여백스튜디오,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11290,성북구,11290760,장위1동,1129013800,장위동,1129013800102330634,서울특별시 성북구 장위동 233-634,112903107013,서울특별시 성북구 장위로,서울특별시 성북구 장위로 64,136837,2744,127.043561263206,37.6138018144495,서울특별시,성북구,장위동,233-634,성북구 장위동,40,78,21,0,미아사거리,경희대,청량리,37.5,46.7,40.6,7192.205226806026,8485.149341128048,5599.483787717498,41.407613887804054
MA010120220802691670,사람사진으로쓰는이야기,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500100850017,서울특별시 강남구 삼성동 85-17,116804166326,서울특별시 강남구 봉은사로105길,서울특별시 강남구 봉은사로105길 54-3,135871,6080,127.060746308894,37.5180594061953,서울특별시,강남구,삼성동,85-17,강남구 삼성동,26,81,14,0,테헤란로,뚝섬,청담,69.8,51.0,63.0,9769.025159289387,8867.347605782,7420.671988656236,61.167139953207794
MA0101202305A0057580,더필름,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11650,서초구,11650531,서초4동,1165010800,서초동,1165010800113080010,서울특별시 서초구 서초동 1308-10,116504163435,서울특별시 서초구 서초대로77길,서울특별시 서초구 서초대로77길 37,137856,6612,127.025085764296,37.5009838132703,서울특별시,서초구,서초동,1308-10,서초구 서초동,33,541,84,1,강남대로,교대역,논현역,86.3,41.0,66.1,9323.456026613425,7887.464542886694,7905.145221015715,63.841939859715325
MA010120220802999282,수상한사진관,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11380,은평구,11380552,갈현2동,1138010400,갈현동,1138010400104560036,서울특별시 은평구 갈현동 456-36,113803111006,서울특별시 은평구 연서로,서울특별시 은평구 연서로 219,122959,3331,126.919705844053,37.6183193454705,서울특별시,은평구,갈현동,456-36,은평구 갈현동,54,200,82,0,연신내,불광역,동교/연남,42.4,38.8,51.8,6938.313119144913,8128.016428047897,9517.297511097406,44.075572511725
MA0101202209A0082518,인생네컷,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11530,구로구,11530540,구로3동,1153010200,구로동,1153010200111240023,서울특별시 구로구 구로동 1124-23,115304148337,서울특별시 구로구 디지털로32길,서울특별시 구로구 디지털로32길 87,152880,8391,126.900102601297,37.4832528727716,서울특별시,구로구,구로동,1124-23,구로구 구로동,39,233,110,0,독산/시흥,신림역,영등포역,31.2,70.9,34.1,12352.817209487863,10804.882362454073,13748.395449629792,46.14841801443198
MA010120220813796131,스튜디오밥,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11440,마포구,11440680,합정동,1144012200,합정동,1144012200104120026,서울특별시 마포구 합정동 412-26,114404139430,서울특별시 마포구 양화로6길,서울특별시 마포구 양화로6길 50,121883,4047,126.916977570388,37.548653391377,서울특별시,마포구,합정동,412-26,마포구 합정동,36,779,60,0,홍대/합정,망원역,동교/연남,56.7,41.4,51.8,6142.880911041509,5307.45666803237,8564.567261154745,49.67696857876109
MA010120220808231681,이미지팩토리,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73302,상업용 사진 촬영업,11680,강남구,11680545,압구정동,1168010700,신사동,1168010700105910013,서울특별시 강남구 신사동 591-13,116804166147,서울특별시 강남구 논현로154길,서울특별시 강남구 논현로154길 7,135893,6025,127.02875381417,37.5216481489056,서울특별시,강남구,신사동,591-13,강남구 신사동,27,560,41,0,논현역,도산대로,신사역,66.1,45.5,71.4,7540.143513555651,6355.1677108818685,5746.054809483019,61.00741795607313
MA010120220803204268,포토이즘박스,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,S96999,그 외 기타 달리 분류되지 않은 개인 서비스업,11290,성북구,11290705,종암동,1129013500,종암동,1129013500100160016,서울특별시 성북구 종암동 16-16,112903005036,서울특별시 성북구 종암로,서울특별시 성북구 종암로 98-4,136858,2797,127.03490653679,37.5989813338642,서울특별시,성북구,종암동,16-16,성북구 종암동,32,52,42,0,청량리,미아사거리,성신여대,40.6,37.5,53.3,5681.225191115499,6813.8315970449,3807.801410949303,44.56468021632844
MA0101202306A0016154,그믐달셀프스튜디오,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11170,용산구,11170555,청파동,1117011000,청파동2가,1117011000100630021,서울특별시 용산구 청파동2가 63-21,111704106365,서울특별시 용산구 청파로47길,서울특별시 용산구 청파로47길 78,140132,4310,126.966175792409,37.545093776067,서울특별시,용산구,청파동2가,63-21,용산구 청파동2가,82,163,36,0,숙명여대,공덕역,용산역,43.6,60.6,34.1,3566.224935123975,1839.688480915254,4811.65064339483,48.05642948029098
MA0101202301A0034280,모노맨션,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11710,송파구,11710650,잠실본동,1171010100,잠실동,1171010100101850007,서울특별시 송파구 잠실동 185-7,117104169204,서울특별시 송파구 백제고분로7길,서울특별시 송파구 백제고분로7길 54,138861,5559,127.084818810062,37.5106614895471,서울특별시,송파구,잠실동,185-7,송파구 잠실동,46,266,85,0,잠실새내역,잠실/송파,뚝섬,32.5,34.3,51.0,11937.476289004624,11117.545247782147,9441.35525631617,39.654640626133194
MA0101202209A0073207,그믐달셀프스튜디오,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103660012,서울특별시 마포구 서교동 366-12,114403113015,서울특별시 마포구 어울마당로,서울특별시 마포구 어울마당로 79,121893,4042,126.921420292813,37.5521270193499,서울특별시,마포구,서교동,366-12,마포구 서교동,43,977,78,0,홍대/합정,동교/연남,망원역,56.7,51.8,41.4,5612.9901835711835,4842.832754145927,8080.525452859972,50.574944709147346
MA010120220812582309,수스튜디오,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11140,중구,11140540,회현동,1114012000,봉래동2가,1114012000101220000,서울특별시 중구 봉래동2가 122,111403101023,서울특별시 중구 청파로,서울특별시 중구 청파로 426,100162,4509,126.969491243056,37.5574400165377,서울특별시,중구,봉래동2가,122,중구 봉래동2가,50,216,48,0,남대문,숙명여대,시청,64.3,43.6,87.6,2171.0821767880598,588.1662526025995,3864.6282018262373,59.721962107001715
MA0101202305A0200537,그믐달셀프스튜디오,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11440,마포구,11440680,합정동,1144012200,합정동,1144012200104120019,서울특별시 마포구 합정동 412-19,114404139090,서울특별시 마포구 독막로3길,서울특별시 마포구 독막로3길 8,121883,4047,126.916648382959,37.5487224546166,서울특별시,마포구,합정동,412-19,마포구 합정동,34,780,60,0,홍대/합정,망원역,동교/연남,56.7,41.4,51.8,6164.438468565025,5333.917902906274,8590.1658378631,49.67889139955044
MA010120220813072663,포토이즘컬러드,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11620,관악구,11620645,서원동,1162010200,신림동,1162010200116400044,서울특별시 관악구 신림동 1640-44,116203120005,서울특별시 관악구 신림로,서울특별시 관악구 신림로 323,151930,8776,126.929535090992,37.4832168596343,서울특별시,관악구,신림동,1640-44,관악구 신림동,32,357,121,0,신림역,서울대입구역,독산/시흥,70.9,60.6,31.2,11129.353647724087,9432.735115945665,12060.537737802753,54.727623365319964
MA010120220805458753,스튜디오8,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73302,상업용 사진 촬영업,11110,종로구,11110615,종로1.2.3.4가동,1111013800,종로2가,1111013800100750004,서울특별시 종로구 종로2가 75-4,111103100013,서울특별시 종로구 종로,서울특별시 종로구 종로 82-1,110122,3190,126.986638892883,37.5699327230244,서울특별시,종로구,종로2가,75-4,종로구 종로2가,44,683,64,0,명동,충무로,시청,140.4,53.4,87.6,1049.541143562031,1489.2605004006357,2041.8642944783687,96.41065376447216
MA010120220806154653,셀픽스,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,S96999,그 외 기타 달리 분류되지 않은 개인 서비스업,11440,마포구,11440680,합정동,1144012200,합정동,1144012200104120024,서울특별시 마포구 합정동 412-24,114404139430,서울특별시 마포구 양화로6길,서울특별시 마포구 양화로6길 54,121883,4047,126.917193213133,37.5486103171789,서울특별시,마포구,합정동,412-24,마포구 합정동,36,770,60,0,홍대/합정,망원역,동교/연남,56.7,41.4,51.8,6128.678817707447,5290.086033712258,8547.743527554801,49.67570701069979
MA010120220806242270,포토그레이,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,S96999,그 외 기타 달리 분류되지 않은 개인 서비스업,11650,서초구,11650531,서초4동,1165010800,서초동,1165010800113080010,서울특별시 서초구 서초동 1308-10,116504163435,서울특별시 서초구 서초대로77길,서울특별시 서초구 서초대로77길 37,137856,6612,127.025085764296,37.5009838132703,서울특별시,서초구,서초동,1308-10,서초구 서초동,33,541,84,1,강남대로,교대역,논현역,86.3,41.0,66.1,9323.456026613425,7887.464542886694,7905.145221015715,63.841939859715325
MA010120220808098178,인생네컷,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11710,송파구,11710562,방이2동,1171011100,방이동,1171011100100340002,서울특별시 송파구 방이동 34-2,117104169374,서울특별시 송파구 오금로11길,서울특별시 송파구 오금로11길 11-8,138827,5542,127.108736083943,37.5149712259466,서울특별시,송파구,방이동,34-2,송파구 방이동,25,251,80,0,잠실/송파,잠실새내역,가락시장,34.3,32.5,30.7,13430.055817180903,12804.83671869602,10745.884028564155,32.43467539532207
MA010120220808337558,포토이즘박스,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11740,강동구,11740650,성내2동,1174010800,성내동,1174010800100420005,서울특별시 강동구 성내동 42-5,117404172411,서울특별시 강동구 천호옛14길,서울특별시 강동구 천호옛14길 23,134840,5379,127.126746302806,37.5361814909945,서울특별시,강동구,성내동,42-5,강동구 성내동,22,257,70,0,천호,잠실/송파,잠실새내역,56.1,34.3,32.5,13908.926505941767,13638.334180667769,11046.468700523334,40.62931361301597
MA010120220810043669,매직포토,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11410,서대문구,11410585,신촌동,1141011200,대현동,1141011200100400034,서울특별시 서대문구 대현동 40-34,114104136312,서울특별시 서대문구 이화여대1길,서울특별시 서대문구 이화여대1길 15,120808,3766,126.94490013454,37.557204795487,서울특별시,서대문구,대현동,40-34,서대문구 대현동,103,277,60,0,신촌/이대,공덕역,동교/연남,47.5,60.6,51.8,3550.0516725170883,2706.5882767621115,5930.642729541858,53.69911150134615
MA010120220811229811,포토이즘박스,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,S96999,그 외 기타 달리 분류되지 않은 개인 서비스업,11260,중랑구,11260580,상봉1동,1126010200,상봉동,1126010200105000000,서울특별시 중랑구 상봉동 500,112603005032,서울특별시 중랑구 망우로,서울특별시 중랑구 망우로 353,131221,2087,127.091605360196,37.5983230687909,서울특별시,중랑구,상봉동,500,중랑구 상봉동,46,213,96,0,상봉역,경희대,청량리,46.5,46.7,40.6,10382.579555370547,11117.282778886303,7837.771465503901,44.40022061068631
MA010120220812025482,포토이즘,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11620,관악구,11620645,서원동,1162010200,신림동,1162010200116400040,서울특별시 관악구 신림동 1640-40,116204160541,서울특별시 관악구 신림로59길,서울특별시 관악구 신림로59길 10,151930,8776,126.929174343966,37.4831415064803,서울특별시,관악구,신림동,1640-40,관악구 신림동,32,355,121,0,신림역,서울대입구역,독산/시흥,70.9,60.6,31.2,11149.257432940614,9454.010769387067,12086.060907182691,54.728460917723694
MA010120220812310532,하루필름,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,S96999,그 외 기타 달리 분류되지 않은 개인 서비스업,11200,성동구,11200550,사근동,1120010700,행당동,1120010700100030007,서울특별시 성동구 행당동 3-7,112004109208,서울특별시 성동구 마조로7길,서울특별시 성동구 마조로7길 13,133817,4760,127.039769474855,37.5607086169916,서울특별시,성동구,행당동,3-7,성동구 행당동,77,184,52,0,왕십리,압구정,동대문,45.0,50.6,48.0,5758.0114739745095,5693.735768646967,2898.1051257613453,47.886074802723556
MA010120220812403599,추억저장소,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73303,사진 처리업,11260,중랑구,11260565,면목본동,1126010100,면목동,1126010100104830022,서울특별시 중랑구 면목동 483-22,112603005027,서울특별시 중랑구 면목로,서울특별시 중랑구 면목로 407,131201,2146,127.087548028445,37.5883802764632,서울특별시,중랑구,면목동,483-22,중랑구 면목동,34,268,123,0,상봉역,경희대,군자,46.5,46.7,32.1,9820.858328182125,10401.87131250585,7137.31889484257,41.24022001445765
MA010120220813554243,셀픽스,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11350,노원구,11350595,공릉1동,1135010300,공릉동,1135010300105060036,서울특별시 노원구 공릉동 506-36,113504130179,서울특별시 노원구 동일로184길,서울특별시 노원구 동일로184길 69,139806,1843,127.07733838693,37.6247570822475,서울특별시,노원구,공릉동,506-36,노원구 공릉동,45,122,58,0,상봉역,상계역,경희대,46.5,26.2,46.7,10350.610422612866,11525.891483841213,8430.87646320823,40.282225588701145
MA010120220814211629,하루필름,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11740,강동구,11740620,천호3동,1174010900,천호동,1174010900104110054,서울특별시 강동구 천호동 411-54,117404172367,서울특별시 강동구 천호대로157길,서울특별시 강동구 천호대로157길 34,134871,5335,127.127695579428,37.5391980333517,서울특별시,강동구,천호동,411-54,강동구 천호동,25,253,68,0,천호,잠실/송파,잠실새내역,56.1,34.3,32.5,13886.253780798987,13659.875187787504,11012.52224984494,40.63159118080784
MA0101202302A0110438,모노맨션,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11620,관악구,11620645,서원동,1162010200,신림동,1162010200116400001,서울특별시 관악구 신림동 1640-1,116202000003,서울특별시 관악구 남부순환로,서울특별시 관악구 남부순환로 1598,151930,8776,126.928317553709,37.4837554622555,서울특별시,관악구,신림동,1640-1,관악구 신림동,32,355,117,0,신림역,서울대입구역,독산/시흥,70.9,60.6,31.2,11115.71070936521,9425.733591670365,12076.002911262589,54.737331257394715
MA010120220800196163,더스튜디오,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73302,상업용 사진 촬영업,11680,강남구,11680650,역삼2동,1168010100,역삼동,1168010100107290020,서울특별시 강남구 역삼동 729-20,116804166644,서울특별시 강남구 역삼로33길,서울특별시 강남구 역삼로33길 16,135921,6225,127.041633664847,37.4981907929972,서울특별시,강남구,역삼동,729-20,강남구 역삼동,25,238,53,0,강남대로,논현역,테헤란로,86.3,66.1,69.8,10326.238590706324,9020.674485769085,8575.080425511514,73.74662142694862
MA010120220800369207,사진촬영업,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11680,강남구,11680640,역삼1동,1168010100,역삼동,1168010100106710030,서울특별시 강남구 역삼동 671-30,116804166209,서울특별시 강남구 논현로98길,서울특별시 강남구 논현로98길 32,135915,6140,127.038162059715,37.5043348075093,서울특별시,강남구,역삼동,671-30,강남구 역삼동,23,246,45,0,논현역,강남대로,도산대로,66.1,86.3,45.5,9588.47184723962,8305.412706477613,7830.417287548476,65.77438452970992
MA010120220801883775,라이트하우스,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11650,서초구,11650510,서초1동,1165010800,서초동,1165010800116570008,서울특별시 서초구 서초동 1657-8,116504163416,서울특별시 서초구 서초대로52길,서울특별시 서초구 서초대로52길 22,137881,6634,127.014381787425,37.4927584662974,서울특별시,서초구,서초동,1657-8,서초구 서초동,31,182,60,0,교대역,남부터미널,강남대로,41.0,39.0,86.3,9792.005588722777,8220.449955969312,8710.067200395091,55.5749729175462
MA010120220803272209,하루필름,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,S96999,그 외 기타 달리 분류되지 않은 개인 서비스업,11410,서대문구,11410585,신촌동,1141011600,창천동,1141011600100130027,서울특별시 서대문구 창천동 13-27,114104136067,서울특별시 서대문구 명물길,서울특별시 서대문구 명물길 20,120833,3777,126.937909163679,37.5577458094583,서울특별시,서대문구,창천동,13-27,서대문구 창천동,79,369,67,0,신촌/이대,동교/연남,공덕역,47.5,51.8,60.6,4036.344983247427,3315.975576654489,6514.891591823929,52.608659010091245
MA010120220803644961,아토스튜디오,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11170,용산구,11170625,한강로동,1117012500,한강로2가,1117012500100020196,서울특별시 용산구 한강로2가 2-196,111703005018,서울특별시 용산구 새창로,서울특별시 용산구 새창로 213,140871,4376,126.967248983334,37.5304611874171,서울특별시,용산구,한강로2가,2-196,용산구 한강로2가,25,226,34,0,용산역,숙명여대,공덕역,34.1,43.6,60.6,5128.001921804094,3353.1870427517038,5870.627639676271,45.57027228238501
MA010120220803766673,스튜디오8,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11650,서초구,11650540,잠원동,1165010600,잠원동,1165010600100340011,서울특별시 서초구 잠원동 34-11,116504163458,서울특별시 서초구 신반포로43길,서울특별시 서초구 신반포로43길 35,137904,6529,127.017106886509,37.5117573637568,서울특별시,서초구,잠원동,34-11,서초구 잠원동,26,339,78,0,신사역,논현역,교대역,71.4,66.1,41.0,7938.561781279506,6501.984213797892,6624.01569643995,59.14780442998422
MA010120220803834045,팝콘스튜디오,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11110,종로구,11110650,혜화동,1111017200,명륜4가,1111017200100580002,서울특별시 종로구 명륜4가 58-2,111104100032,서울특별시 종로구 대명길,서울특별시 종로구 대명길 35,110530,3078,126.999698023317,37.5829470149137,서울특별시,종로구,명륜4가,58-2,종로구 명륜4가,72,180,27,0,혜화동,동대문,을지로,51.4,48.0,57.3,2112.049802576669,3336.2625430466514,1579.8308849703235,52.79387088870291
MA010120220804024763,스튜디오8,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11680,강남구,11680521,논현1동,1168010800,논현동,1168010800100390013,서울특별시 강남구 논현동 39-13,116804166133,서울특별시 강남구 논현로135길,서울특별시 강남구 논현로135길 27,135815,6045,127.027698318906,37.5149356361693,서울특별시,강남구,논현동,39-13,강남구 논현동,27,506,82,0,논현역,신사역,도산대로,66.1,71.4,45.5,8096.459830299726,6812.635082966468,6438.393139549588,60.710779640587916
