상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,시,구,동,그외주소,구_동
MA010120220803415752,딜리셔스상계역점,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11350,노원구,11350624,중계4동,1135010600,중계동,1135010600101540022,1,대지,154,22.0,서울특별시 노원구 중계동 154-22,113504130155,서울특별시 노원구 덕릉로83길,18.0,,1135010600101540022010063,,서울특별시 노원구 덕릉로83길 18,139856,1662,,3,,127.074396031807,37.660126760897,서울특별시,노원구,중계동,154-22,노원구 중계동
MA010120220803415889,프리미엄PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1111017200100080001,1,대지,8,1.0,서울특별시 종로구 명륜4가 8-1,111104100032,서울특별시 종로구 대명길,9.0,,1111017200100080004008347,,서울특별시 종로구 대명길 9,110530,3078,,1,,127.000937894253,37.5833629838218,서울특별시,종로구,명륜4가,8-1,종로구 명륜4가
MA010120220803391636,쓰리에스,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100420043,1,대지,42,43.0,서울특별시 동대문구 회기동 42-43,112304115019,서울특별시 동대문구 경희대로1길,10.0,,1123010800100420043010655,,서울특별시 동대문구 경희대로1길 10,130872,2454,,1,,127.051655639148,37.5918366853284,서울특별시,동대문구,회기동,42-43,동대문구 회기동
MA010120220803568304,액션피시방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11140,중구,11140650,신당5동,1114016200,신당동,1114016200101000009,1,대지,100,9.0,서울특별시 중구 신당동 100-9,111404103065,서울특별시 중구 다산로42길,3.0,,1114016200101000009005942,신당근생,서울특별시 중구 다산로42길 3,100455,4577,,2,,127.016531971031,37.5650225585315,서울특별시,중구,신당동,100-9,중구 신당동
MA010120220803757450,몽키PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11350,노원구,11350630,상계1동,1135010500,상계동,1135010500111170016,1,대지,1117,16.0,서울특별시 노원구 상계동 1117-16,113504130245,서울특별시 노원구 동일로242가길,22.0,,1135010500111170016009833,,서울특별시 노원구 동일로242가길 22,139837,1625,,2,,127.056005312578,37.6768032767808,서울특별시,노원구,상계동,1117-16,노원구 상계동
MA010120220803745701,앤조이PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11200,성동구,11200670,성수2가1동,1120011500,성수동2가,1120011500105060000,1,대지,506,,서울특별시 성동구 성수동2가 506,112004109340,서울특별시 성동구 성덕정길,84.0,,1120011500105060000006415,,서울특별시 성동구 성덕정길 84,133828,4775,,,,127.052748329987,37.5377556127588,서울특별시,성동구,성수동2가,506,성동구 성수동2가
MA010120220803919391,샹떼PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11380,은평구,11380625,역촌동,1138010800,역촌동,1138010800100550035,1,대지,55,35.0,서울특별시 은평구 역촌동 55-35,113803111001,서울특별시 은평구 갈현로,82.0,,1138010800100550035016684,,서울특별시 은평구 갈현로 82,122900,3419,,5,,126.910664657725,37.6052523878566,서울특별시,은평구,역촌동,55-35,은평구 역촌동
MA010120220803883019,매직넷,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11290,성북구,11290630,정릉2동,1129013300,정릉동,1129013300102270150,1,대지,227,150.0,서울특별시 성북구 정릉동 227-150,112903107006,서울특별시 성북구 서경로,83.0,,1129013300102270150031931,,서울특별시 성북구 서경로 83,136846,2716,,,,127.014244649413,37.6105871385075,서울특별시,성북구,정릉동,227-150,성북구 정릉동
MA010120220803849008,피씨앤푸드녹번점,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11380,은평구,11380510,녹번동,1138010200,녹번동,1138010200101970000,1,대지,197,,서울특별시 은평구 녹번동 197,113803111007,서울특별시 은평구 은평로,187.0,1.0,1138010200101970000043385,이화빌딩,서울특별시 은평구 은평로 187-1,122835,3384,,1,,126.928698708573,37.6018133479679,서울특별시,은평구,녹번동,197,은평구 녹번동
MA010120220804269844,엑스매니아,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11710,송파구,11710650,잠실본동,1171010100,잠실동,1171010100101880006,1,대지,188,6.0,서울특별시 송파구 잠실동 188-6,117104169427,서울특별시 송파구 올림픽로12길,16.0,,1171010100101880006000756,,서울특별시 송파구 올림픽로12길 16,138861,5560,,B1,,127.082947606931,37.5101333741288,서울특별시,송파구,잠실동,188-6,송파구 잠실동
MA010120220804275499,3POP,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11710,송파구,11710550,마천2동,1171011400,마천동,1171011400101290002,1,대지,129,2.0,서울특별시 송파구 마천동 129-2,117104169102,서울특별시 송파구 마천로41길,17.0,,1171011400101290002019194,,서울특별시 송파구 마천로41길 17,138819,5756,,1,,127.149637177649,37.4972695564457,서울특별시,송파구,마천동,129-2,송파구 마천동
MA010120220804175840,케이탑PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11710,송파구,11710532,거여2동,1171011300,거여동,1171011300100400000,1,대지,40,,서울특별시 송파구 거여동 40,117104169045,서울특별시 송파구 거마로2길,3.0,4.0,1171011300100400000022358,,서울특별시 송파구 거마로2길 3-4,138814,5768,,1,,127.145404517697,37.4935626745702,서울특별시,송파구,거여동,40,송파구 거여동
MA010120220804444016,아쿠아PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11500,강서구,11500520,등촌1동,1150010200,등촌동,1150010200106410011,1,대지,641,11.0,서울특별시 강서구 등촌동 641-11,115004145188,서울특별시 강서구 공항대로45길,44.0,,1150010200106410011027151,청림오피스텔,서울특별시 강서구 공항대로45길 44,157840,7569,,3,,126.855787640067,37.5567982809965,서울특별시,강서구,등촌동,641-11,강서구 등촌동
MA010120220804785646,스피드킹,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11260,중랑구,11260680,신내1동,1126010600,신내동,1126010600106130015,1,대지,613,15.0,서울특별시 중랑구 신내동 613-15,112603106003,서울특별시 중랑구 봉화산로,211.0,,1126010600106130015001516,,서울특별시 중랑구 봉화산로 211,131867,2054,,1,,127.096284125241,37.607540626238,서울특별시,중랑구,신내동,613-15,중랑구 신내동
MA010120220804992719,곰달래PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11500,강서구,11500550,화곡2동,1150010300,화곡동,1150010300108350003,1,대지,835,3.0,서울특별시 강서구 화곡동 835-3,115003005063,서울특별시 강서구 곰달래로,215.0,1.0,1150010300108350003023504,,서울특별시 강서구 곰달래로 215-1,157901,7749,,2,,126.856962806994,37.5317248389195,서울특별시,강서구,화곡동,835-3,강서구 화곡동
MA010120220805334073,역삼아레나,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11680,강남구,11680640,역삼1동,1168010100,역삼동,1168010100107970015,1,대지,797,15.0,서울특별시 강남구 역삼동 797-15,116804166188,서울특별시 강남구 논현로67길,6.0,,1168010100107970017025433,,서울특별시 강남구 논현로67길 6,135930,6248,,,,127.039409315595,37.4943792796499,서울특별시,강남구,역삼동,797-15,강남구 역삼동
MA010120220805240385,맞짱PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11200,성동구,11200720,송정동,1120011800,송정동,1120011800100680053,1,대지,68,53.0,서울특별시 성동구 송정동 68-53,112003000001,서울특별시 성동구 동일로,187.0,,1120011800100680053003235,,서울특별시 성동구 동일로 187,133836,4801,,,,127.067421012163,37.5489192853988,서울특별시,성동구,송정동,68-53,성동구 송정동
MA010120220805381759,하투PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11200,성동구,11200790,용답동,1120012200,용답동,1120012200100010002,1,대지,1,2.0,서울특별시 성동구 용답동 1-2,112002000008,서울특별시 성동구 천호대로,312.0,,1120012200100010002000890,,서울특별시 성동구 천호대로 312,133847,4805,,2,,127.054543170401,37.5649726675631,서울특별시,성동구,용답동,1-2,성동구 용답동
MA0101202209A0065646,런던PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11560,영등포구,11560535,영등포동,1156010400,영등포동3가,1156010400100060019,1,대지,6,19.0,서울특별시 영등포구 영등포동3가 6-19,115603118022,서울특별시 영등포구 영등포로,220.0,,1156010400100060001036214,,서울특별시 영등포구 영등포로 220,150030,7302,,1,,126.905870806205,37.5195645095602,서울특별시,영등포구,영등포동3가,6-19,영등포구 영등포동3가
MA0101202212A0013907,쇼타임PC노원역점,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11350,노원구,11350695,상계6.7동,1135010500,상계동,1135010500107330000,1,대지,733,,서울특별시 노원구 상계동 733,113504130210,서울특별시 노원구 동일로217가길,17.0,,1135010500107330000001071,승경빌딩,서울특별시 노원구 동일로217가길 17,139830,1762,,1,,127.059351292402,37.6533130663032,서울특별시,노원구,상계동,733,노원구 상계동
MA0101202209A0022500,탑티어피시방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11470,양천구,11470530,목3동,1147010200,목동,1147010200106170003,1,대지,617,3.0,서울특별시 양천구 목동 617-3,114703114007,서울특별시 양천구 목동중앙북로,16.0,,1147010200106170003021654,,서울특별시 양천구 목동중앙북로 16,158811,7950,,1,,126.865298933466,37.5483122253957,서울특별시,양천구,목동,617-3,양천구 목동
MA0101202209A0060575,피씨태그PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11620,관악구,11620735,대학동,1162010200,신림동,1162010200115330005,1,대지,1533,5.0,서울특별시 관악구 신림동 1533-5,116204160767,서울특별시 관악구 호암로24길,24.0,,1162010200115330005005365,,서울특별시 관악구 호암로24길 24,151895,8812,,1,,126.934455886238,37.4695203060221,서울특별시,관악구,신림동,1533-5,관악구 신림동
MA0101202209A0013530,토마토PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11380,은평구,11380552,갈현2동,1138010400,갈현동,1138010400104890023,1,대지,489,23.0,서울특별시 은평구 갈현동 489-23,113803000007,서울특별시 은평구 서오릉로,178.0,,1138010400104890023031788,,서울특별시 은평구 서오릉로 178,122960,3335,,2,,126.913856724561,37.6131568144768,서울특별시,은평구,갈현동,489-23,은평구 갈현동
MA0101202301A0009163,욜로PC방가,오리역점,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11305,강북구,11305625,수유2동,1130510300,수유동,1130510300103380006,1,대지,338,6.0,서울특별시 강북구 수유동 338-6,113053005041,서울특별시 강북구 삼양로,438.0,,1130510300103380006009554,한일빌딩,서울특별시 강북구 삼양로 438,142877,1041,,4,,127.016655471462,37.6425309300321,서울특별시,강북구,수유동,338-6,강북구 수유동
MA0101202301A0017660,콤마피시카페,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11260,중랑구,11260575,면목3.8동,1126010100,면목동,1126010100104580001,1,대지,458,1.0,서울특별시 중랑구 면목동 458-1,112603005027,서울특별시 중랑구 면목로,352.0,,1126010100104580001027054,,서울특별시 중랑구 면목로 352,131813,2210,,1,,127.08854948846,37.5833241345906,서울특별시,중랑구,면목동,458-1,중랑구 면목동
MA0106202301A2014339,올툰만화카페,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11680,강남구,11680640,역삼1동,1168010100,역삼동,1168010100106970011,1,대지,697,11.0,서울특별시 강남구 역삼동 697-11,116804166502,서울특별시 강남구 선릉로93길,18.0,,1168010100106970012022203,,서울특별시 강남구 선릉로93길 18,135917,6148,,지,,127.046893667144,37.5052165325499,서울특별시,강남구,역삼동,697-11,강남구 역삼동
MA0101202303A0084785,황소PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11620,관악구,11620695,신림동,1162010200,신림동,1162010200114330074,1,대지,1433,74.0,서울특별시 관악구 신림동 1433-74,116202000003,서울특별시 관악구 남부순환로,1597.0,15.0,1162010200114330074013479,,서울특별시 관악구 남부순환로 1597-15,151892,8759,,3,,126.927512512506,37.4847032698827,서울특별시,관악구,신림동,1433-74,관악구 신림동
MA0101202302A0113478,있지피씨,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11350,노원구,11350695,상계6.7동,1135010500,상계동,1135010500107270000,1,대지,727,,서울특별시 노원구 상계동 727,113503005047,서울특별시 노원구 노해로,482.0,,1135010500107270000000886,덕영빌딩,서울특별시 노원구 노해로 482,139949,1751,,1,,127.061696492649,37.654268819238,서울특별시,노원구,상계동,727,노원구 상계동
MA0101202305A0009520,맥스피드남부터미널역점,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11650,서초구,11650530,서초3동,1165010800,서초동,1165010800114570002,1,대지,1457,2.0,서울특별시 서초구 서초동 1457-2,116503121021,서울특별시 서초구 효령로,276.0,,1165010800114570002021300,,서울특별시 서초구 효령로 276,137867,6716,,B03,,127.014435342147,37.4843790953974,서울특별시,서초구,서초동,1457-2,서초구 서초동
MA0101202305A0100639,노블PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11545,금천구,11545710,시흥5동,1154510300,시흥동,1154510300108320017,1,대지,832,17.0,서울특별시 금천구 시흥동 832-17,115454151020,서울특별시 금천구 금하로23길,23.0,,1154510300108320017000466,,서울특별시 금천구 금하로23길 23,153841,8573,,2,,126.908603377612,37.4522905059752,서울특별시,금천구,시흥동,832-17,금천구 시흥동
MA0101202303A0061832,피씨카페,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11560,영등포구,11560535,영등포동,1156010400,영등포동3가,1156010400100100003,1,대지,10,3.0,서울특별시 영등포구 영등포동3가 10-3,115603000028,서울특별시 영등포구 경인로,857.0,,1156010400100100003035652,,서울특별시 영등포구 경인로 857,150030,7304,,1,,126.907796888302,37.5170323846896,서울특별시,영등포구,영등포동3가,10-3,영등포구 영등포동3가
MA0101202305A0147779,레드포스PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11380,은평구,11380510,녹번동,1138010200,녹번동,1138010200101410008,1,대지,141,8.0,서울특별시 은평구 녹번동 141-8,113803100020,서울특별시 은평구 진흥로,144.0,,1138010200101410008000001,동호스카이,서울특별시 은평구 진흥로 144,122833,3378,,1,,126.926003138302,37.6081321121321,서울특별시,은평구,녹번동,141-8,은평구 녹번동
MA0101202305A0064735,물러PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11710,송파구,11710632,가락2동,1171010700,가락동,1171010700101900000,1,대지,190,,서울특별시 송파구 가락동 190,117104169403,서울특별시 송파구 오금로46길,36.0,,1171010700101900000005475,,서울특별시 송파구 오금로46길 36,138812,5783,,1,,127.133720668107,37.4947120336378,서울특별시,송파구,가락동,190,송파구 가락동
MA0101202305A0065972,레드포스PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11620,관악구,11620595,청룡동,1162010100,봉천동,1162010100108630001,1,대지,863,1.0,서울특별시 관악구 봉천동 863-1,116203120001,서울특별시 관악구 관악로,165.0,,1162010100108630001035287,홍빌딩,서울특별시 관악구 관악로 165,151836,8787,,1,,126.952091371929,37.4800581554588,서울특별시,관악구,봉천동,863-1,관악구 봉천동
MA0101202305A0197079,맥스피드PC방동서울,터미널점,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11215,광진구,11215870,구의3동,1121510300,구의동,1121510300105460011,1,대지,546,11.0,서울특별시 광진구 구의동 546-11,112154112003,서울특별시 광진구 강변역로4길,10.0,,1121510300105460011024582,강변역지너스타워,서울특별시 광진구 강변역로4길 10,143203,5116,,B1,,127.093388186348,37.5353444204635,서울특별시,광진구,구의동,546-11,광진구 구의동
MA0101202305A0083674,명당PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11305,강북구,11305615,수유1동,1130510300,수유동,1130510300100610003,1,대지,61,3.0,서울특별시 강북구 수유동 61-3,113053005039,서울특별시 강북구 도봉로,269.0,,1130510300100610003000001,,서울특별시 강북구 도봉로 269,142874,1114,,2,,127.023404816847,37.6324503610922,서울특별시,강북구,수유동,61-3,강북구 수유동
MA0101202306A0070988,대박PC게임장,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11500,강서구,11500591,화곡6동,1150010300,화곡동,1150010300111140005,1,대지,1114,5.0,서울특별시 강서구 화곡동 1114-5,115003115003,서울특별시 강서구 까치산로,189.0,1.0,1150010300111140005014827,,서울특별시 강서구 까치산로 189-1,157928,7654,,지,,126.853870348789,37.5541396557513,서울특별시,강서구,화곡동,1114-5,강서구 화곡동
MA0101202308A0090916,땁피시,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11260,중랑구,11260630,묵2동,1126010400,묵동,1126010400102390154,1,대지,239,154.0,서울특별시 중랑구 묵동 239-154,112604118127,서울특별시 중랑구 동일로163길,9.0,,1126010400102390154007578,,서울특별시 중랑구 동일로163길 9,131852,2006,,2,,127.076772866783,37.6118587691267,서울특별시,중랑구,묵동,239-154,중랑구 묵동
MA0101202307A0071138,베케이션PCCafe,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11320,도봉구,11320521,도봉1동,1132010800,도봉동,1132010800106170015,1,대지,617,15.0,서울특별시 도봉구 도봉동 617-15,113203005039,서울특별시 도봉구 도봉로,765.0,,1132010800106170015012616,,서울특별시 도봉구 도봉로 765,132820,1310,,,,127.043768816914,37.6727401684601,서울특별시,도봉구,도봉동,617-15,도봉구 도봉동
MA0101202307A0055986,헤라PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11530,구로구,11530540,구로3동,1153010200,구로동,1153010200111240072,1,대지,1124,72.0,서울특별시 구로구 구로동 1124-72,115304148337,서울특별시 구로구 디지털로32길,79.0,,1153010200111240072000001,조영빌딩,서울특별시 구로구 디지털로32길 79,152880,8391,,지,,126.899736865352,37.483519781627,서울특별시,구로구,구로동,1124-72,구로구 구로동
MA0101202309A0047366,래드포스PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11200,성동구,11200620,금호4가동,1120011200,금호동4가,1120011200111920000,1,대지,1192,,서울특별시 성동구 금호동4가 1192,112004109519,서울특별시 성동구 장터길,34.0,,1120011200111930000011743,남지빌딩,서울특별시 성동구 장터길 34,133809,4725,,01,,127.019594061514,37.5481624274726,서울특별시,성동구,금호동4가,1192,성동구 금호동4가
MA0101202309A0028460,에스엔에스PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91229,기타 오락장 운영업,11,서울특별시,11620,관악구,11620645,서원동,1162010200,신림동,1162010200116380019,1,대지,1638,19.0,서울특별시 관악구 신림동 1638-19,116203120005,서울특별시 관악구 신림로,321.0,,1162010200116380019021330,,서울특별시 관악구 신림로 321,151930,8776,,2,,126.929528541551,37.4828834117142,서울특별시,관악구,신림동,1638-19,관악구 신림동
MA0101202309A0078289,하이브나인PC방염창역점,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11500,강서구,11500510,염창동,1150010100,염창동,1150010100102820034,1,대지,282,34.0,서울특별시 강서구 염창동 282-34,115004145217,서울특별시 강서구 공항대로75길,8.0,,1150010100102820034028023,,서울특별시 강서구 공항대로75길 8,157864,7558,,1,,126.873913042471,37.5474215755591,서울특별시,강서구,염창동,282-34,강서구 염창동
MA0101202310A0020555,정선PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11380,은평구,11380570,대조동,1138010600,대조동,1138010600100580001,1,대지,58,1.0,서울특별시 은평구 대조동 58-1,113803100020,서울특별시 은평구 진흥로,113.0,,1138010600100580001027600,,서울특별시 은평구 진흥로 113,122839,3395,,,,126.922973516894,37.6069511808091,서울특별시,은평구,대조동,58-1,은평구 대조동
MA0101202310A0074705,까망PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11260,중랑구,11260575,면목3.8동,1126010100,면목동,1126010100106040027,1,대지,604,27.0,서울특별시 중랑구 면목동 604-27,112603005034,서울특별시 중랑구 사가정로,385.0,1.0,1126010100106040027025516,,서울특별시 중랑구 사가정로 385-1,131831,2228,,1,,127.087571045017,37.5809288018529,서울특별시,중랑구,면목동,604-27,중랑구 면목동
MA0101202309A0069588,공간PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11260,중랑구,11260565,면목본동,1126010100,면목동,1126010100104090022,1,대지,409,22.0,서울특별시 중랑구 면목동 409-22,112604118232,서울특별시 중랑구 면목로56길,23.0,,1126010100104090022021701,,서울특별시 중랑구 면목로56길 23,131814,2209,,,,127.089830667205,37.5841089203468,서울특별시,중랑구,면목동,409-22,중랑구 면목동
MA010120220805439209,피씨앤쿡,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11215,광진구,11215847,자양4동,1121510500,자양동,1121510500105530015,1,대지,553,15.0,서울특별시 광진구 자양동 553-15,112153103010,서울특별시 광진구 뚝섬로,503.0,,1121510500105530015011916,선덕빌딩,서울특별시 광진구 뚝섬로 503,143862,5076,,,,127.065996968164,37.5360680506338,서울특별시,광진구,자양동,553-15,광진구 자양동
MA010120220805460168,퀸PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11380,은평구,11380530,불광2동,1138010300,불광동,1138010300103100211,1,대지,310,211.0,서울특별시 은평구 불광동 310-211,113803111006,서울특별시 은평구 연서로,247.0,,1138010300103100243035531,,서울특별시 은평구 연서로 247,122860,3345,,2,,126.922155507802,37.619684281056,서울특별시,은평구,불광동,310-211,은평구 불광동
MA010120220805840530,피씨게임,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11545,금천구,11545640,독산4동,1154510200,독산동,1154510200101790007,1,대지,179,7.0,서울특별시 금천구 독산동 179-7,115453117004,서울특별시 금천구 독산로,280.0,,1154510200101790007007778,,서울특별시 금천구 독산로 280,153808,8555,,1,,126.903291134708,37.4716499718596,서울특별시,금천구,독산동,179-7,금천구 독산동
MA010120220805991320,아이리스,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11680,강남구,11680510,신사동,1168010700,신사동,1168010700105120009,1,대지,512,9.0,서울특별시 강남구 신사동 512-9,116804166515,서울특별시 강남구 압구정로2길,60.0,,1168010700105120009027143,MG타워,서울특별시 강남구 압구정로2길 60,135887,6035,,1,,127.021290559842,37.5179372799997,서울특별시,강남구,신사동,512-9,강남구 신사동
MA010120220806399108,SSPC방2호,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11740,강동구,11740530,명일1동,1174010100,명일동,1174010100103280002,1,대지,328,2.0,서울특별시 강동구 명일동 328-2,117403016054,서울특별시 강동구 구천면로,438.0,,1174010100103280002000001,명일빌딩,서울특별시 강동구 구천면로 438,134830,5292,,2,,127.146960022745,37.5496558572427,서울특별시,강동구,명일동,328-2,강동구 명일동
MA010120220806479618,우리신정PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11470,양천구,11470640,신정3동,1147010100,신정동,1147010100111820002,1,대지,1182,2.0,서울특별시 양천구 신정동 1182-2,114703005068,서울특별시 양천구 중앙로,251.0,,1147010100111820002005394,,서울특별시 양천구 중앙로 251,158864,8073,,1,,126.853202177843,37.5187044222918,서울특별시,양천구,신정동,1182-2,양천구 신정동
MA010120220806519702,인터라켄PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11410,서대문구,11410585,신촌동,1141011600,창천동,1141011600100180005,1,대지,18,5.0,서울특별시 서대문구 창천동 18-5,114104136067,서울특별시 서대문구 명물길,6.0,,1141011600100180005030944,,서울특별시 서대문구 명물길 6,120833,3777,,1,,126.937383544608,37.557299570392,서울특별시,서대문구,창천동,18-5,서대문구 창천동
MA010120220806807554,철구PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11620,관악구,11620725,조원동,1162010200,신림동,1162010200116430006,1,대지,1643,6.0,서울특별시 관악구 신림동 1643-6,116202005010,서울특별시 관악구 시흥대로,572.0,,1162010200116430006007667,,서울특별시 관악구 시흥대로 572,151902,8700,,4,,126.902795762948,37.4838816170627,서울특별시,관악구,신림동,1643-6,관악구 신림동
MA010120220806852186,킹콩PCCAFE,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11410,서대문구,11410720,북가좌2동,1141011900,북가좌동,1141011900102940016,1,대지,294,16.0,서울특별시 서대문구 북가좌동 294-16,114103005055,서울특별시 서대문구 응암로,90.0,,1141011900102940016001240,,서울특별시 서대문구 응암로 90,120812,3682,,1,,126.912289664334,37.5807592906957,서울특별시,서대문구,북가좌동,294-16,서대문구 북가좌동
