상가업소번호,상호명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,지번주소,도로명코드,도로명,도로명주소,구우편번호,신우편번호,경도,위도,시,구,동,그외주소,구_동,학교,술집,노래방,다른 포토부스 개수
MA0101202211A0092531,에브리세컨드,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11200,성동구,11200660,성수1가2동,1120011400,성수동1가,1120011400106680023,서울특별시 성동구 성수동1가 668-23,112004109319,서울특별시 성동구 서울숲4길,서울특별시 성동구 서울숲4길 23-1,133824,4768,127.043677564521,37.5471795661395,서울특별시,성동구,성수동1가,668-23,성동구 성수동1가,45,150,31,0
MA0106202305A2269532,에브리세컨드,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11680,강남구,11680640,역삼1동,1168010100,역삼동,1168010100108170006,서울특별시 강남구 역삼동 817-6,116804166722,서울특별시 강남구 테헤란로1길,서울특별시 강남구 테헤란로1길 32,135931,6129,127.02744588141,37.5003905506072,서울특별시,강남구,역삼동,817-6,강남구 역삼동,30,540,86,0
MA0101202311A0052552,하루필름,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11350,노원구,11350600,공릉2동,1135010300,공릉동,1135010300103200103,서울특별시 노원구 공릉동 320-103,113504130006,서울특별시 노원구 공릉로27길,서울특별시 노원구 공릉로27길 16,139802,1837,127.078293729234,37.6217010131149,서울특별시,노원구,공릉동,320-103,노원구 공릉동,40,137,66,0
MA010120220804047300,포토하임,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,S96999,그 외 기타 달리 분류되지 않은 개인 서비스업,11530,구로구,11530540,구로3동,1153010200,구로동,1153010200111240084,서울특별시 구로구 구로동 1124-84,115304148338,서울특별시 구로구 디지털로32나길,서울특별시 구로구 디지털로32나길 19,152880,8391,126.900418309954,37.4840847755536,서울특별시,구로구,구로동,1124-84,구로구 구로동,38,234,116,0
MA010120220805640537,스튜디오,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11440,마포구,11440600,대흥동,1144010800,대흥동,1144010800100320016,서울특별시 마포구 대흥동 32-16,114404139039,서울특별시 마포구 대흥로20길,서울특별시 마포구 대흥로20길 16,121809,4136,126.944886937469,37.5501134856918,서울특별시,마포구,대흥동,32-16,마포구 대흥동,79,137,40,0
MA010120220800008702,포토클럽,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11350,노원구,11350640,상계2동,1135010500,상계동,1135010500103930032,서울특별시 노원구 상계동 393-32,113504130274,서울특별시 노원구 상계로17길,서울특별시 노원구 상계로17길 37,139818,1685,127.066903789035,37.6592658117349,서울특별시,노원구,상계동,393-32,노원구 상계동,61,264,116,0
MA010120220808187634,인생네컷,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73303,사진 처리업,11110,종로구,11110650,혜화동,1111017100,명륜2가,1111017100101860002,서울특별시 종로구 명륜2가 186-2,111104100032,서울특별시 종로구 대명길,서울특별시 종로구 대명길 42,110530,3077,126.999278550523,37.5829885114175,서울특별시,종로구,명륜2가,186-2,종로구 명륜2가,74,171,26,0
MA010120220805929169,포토이즘박스,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11680,강남구,11680640,역삼1동,1168010100,역삼동,1168010100106190003,서울특별시 강남구 역삼동 619-3,116804166003,서울특별시 강남구 강남대로102길,서울특별시 강남구 강남대로102길 16,135908,6128,127.027163577727,37.5021002299312,서울특별시,강남구,역삼동,619-3,강남구 역삼동,29,566,89,1
MA010120220800162489,포토이즘박스,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11500,강서구,11500603,가양1동,1150010500,마곡동,1150010500107970012,서울특별시 강서구 마곡동 797-12,115004145565,서울특별시 강서구 마곡동로4길,서울특별시 강서구 마곡동로4길 23,157805,7803,126.83618605636,37.5596341499026,서울특별시,강서구,마곡동,797-12,강서구 마곡동,46,213,34,0
MA010120220800801909,나인포토,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11650,서초구,11650540,잠원동,1165010600,잠원동,1165010600100340024,서울특별시 서초구 잠원동 34-24,116504163458,서울특별시 서초구 신반포로43길,서울특별시 서초구 신반포로43길 45,137904,6529,127.017598980965,37.5121849522905,서울특별시,서초구,잠원동,34-24,서초구 잠원동,24,355,77,0
MA010120220800051630,모션픽쳐,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11500,강서구,11500611,발산1동,1150010500,마곡동,1150010500108010001,서울특별시 강서구 마곡동 801-1,115002005007,서울특별시 강서구 공항대로,서울특별시 강서구 공항대로 242,157210,7805,126.834313999484,37.5584713707099,서울특별시,강서구,마곡동,801-1,강서구 마곡동,46,207,32,0
MA0101202302A0109491,포토이즘박스,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,S96999,그 외 기타 달리 분류되지 않은 개인 서비스업,11440,마포구,11440690,망원1동,1144012300,망원동,1144012300104000018,서울특별시 마포구 망원동 400-18,114403113024,서울특별시 마포구 포은로,서울특별시 마포구 포은로 88,121820,4014,126.905377291463,37.5548807165523,서울특별시,마포구,망원동,400-18,마포구 망원동,35,227,45,0
MA0101202306A0049293,하루필름,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,S96999,그 외 기타 달리 분류되지 않은 개인 서비스업,11410,서대문구,11410585,신촌동,1141011600,창천동,1141011600100520049,서울특별시 서대문구 창천동 52-49,114104136245,서울특별시 서대문구 연세로7안길,서울특별시 서대문구 연세로7안길 1,120834,3788,126.936165740965,37.5577751649138,서울특별시,서대문구,창천동,52-49,서대문구 창천동,64,485,76,0
MA010120220804019629,아토스튜디오,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11680,강남구,11680531,논현2동,1168010800,논현동,1168010800102320002,서울특별시 강남구 논현동 232-2,116804166564,서울특별시 강남구 언주로113길,서울특별시 강남구 언주로113길 17,135830,6109,127.035929315226,37.5090921947557,서울특별시,강남구,논현동,232-2,강남구 논현동,21,248,40,0
